C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_00_927.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_00_927.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_00_927.jpg, 0, 1, 0, 5.583159
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_01_037.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_01_037.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_01_037.jpg, -0.3269061, 1, 0, 6.706701
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_01_145.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_01_145.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_01_145.jpg, -0.002682883, 1, 0, 7.844786
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_01_253.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_01_253.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_01_253.jpg, 0, 1, 0, 9.195656
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_01_361.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_01_361.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_01_361.jpg, 0, 1, 0, 10.31086
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_01_474.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_01_474.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_01_474.jpg, 0, 0.9307885, 0, 11.46711
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_01_593.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_01_593.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_01_593.jpg, 0, 0.5744613, 0, 12.34602
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_01_705.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_01_705.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_01_705.jpg, 0, 0.2394309, 0, 12.94127
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_01_821.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_01_821.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_01_821.jpg, 0, 0, 0, 12.87088
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_32_129.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_32_129.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_32_129.jpg, 0, 0, 0, 7.771242E-05
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_32_233.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_32_233.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_32_233.jpg, 0, 0, 0, 8.126105E-05
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_32_337.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_32_337.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_32_337.jpg, 0, 0, 0, 7.881872E-05
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_32_439.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_32_439.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_32_439.jpg, 0, 0, 0, 7.859846E-05
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_32_542.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_32_542.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_32_542.jpg, 0, 0, 0, 7.832603E-05
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_32_643.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_32_643.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_32_643.jpg, 0, 0.116724, 0, 0.04077289
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_32_749.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_32_749.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_32_749.jpg, -0.0179781, 0.4689964, 0, 0.4809729
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_32_853.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_32_853.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_32_853.jpg, -0.3131256, 0.7641438, 0, 1.209674
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_32_958.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_32_958.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_32_958.jpg, -0.4920799, 1, 0, 2.243939
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_33_059.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_33_059.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_33_059.jpg, -0.1871317, 1, 0, 3.389616
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_33_163.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_33_163.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_33_163.jpg, 0, 1, 0, 4.56036
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_33_266.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_33_266.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_33_266.jpg, 0, 1, 0, 5.72051
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_33_371.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_33_371.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_33_371.jpg, -0.1047045, 1, 0, 7.096056
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_33_471.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_33_471.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_33_471.jpg, -0.4055379, 1, 0, 8.193767
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_33_572.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_33_572.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_33_572.jpg, -0.1003635, 1, 0, 9.316117
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_33_673.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_33_673.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_33_673.jpg, 0, 1, 0, 10.4226
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_33_779.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_33_779.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_33_779.jpg, -0.1612932, 1, 0, 11.61854
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_33_879.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_33_879.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_33_879.jpg, -0.4502919, 1, 0, 12.45133
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_33_983.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_33_983.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_33_983.jpg, -0.2132961, 1, 0, 13.64104
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_34_086.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_34_086.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_34_086.jpg, 0, 1, 0, 14.59946
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_34_189.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_34_189.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_34_189.jpg, 0, 1, 0, 15.90948
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_34_292.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_34_292.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_34_292.jpg, 0, 1, 0, 17.00757
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_34_394.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_34_394.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_34_394.jpg, -0.2874918, 1, 0, 17.99516
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_34_499.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_34_499.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_34_499.jpg, -0.5849265, 1, 0, 18.88214
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_34_601.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_34_601.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_34_601.jpg, -0.5123723, 1, 0, 19.74129
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_34_702.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_34_702.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_34_702.jpg, -0.2152361, 1, 0, 20.81869
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_34_806.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_34_806.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_34_806.jpg, 0, 1, 0, 21.74425
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_34_910.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_34_910.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_34_910.jpg, -0.1810704, 1, 0, 22.93423
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_35_012.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_35_012.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_35_012.jpg, -0.1276467, 1, 0, 23.89964
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_35_116.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_35_116.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_35_116.jpg, 0, 1, 0, 24.85877
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_35_222.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_35_222.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_35_222.jpg, 0, 1, 0, 25.81705
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_35_326.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_35_326.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_35_326.jpg, 0, 1, 0, 26.76502
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_35_431.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_35_431.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_35_431.jpg, -0.3130164, 1, 0, 27.84182
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_35_534.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_35_534.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_35_534.jpg, -0.2960717, 1, 0, 28.65598
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_35_638.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_35_638.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_35_638.jpg, 0, 1, 0, 29.57572
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_35_740.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_35_740.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_35_740.jpg, 0, 1, 0, 30.18994
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_35_839.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_35_839.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_35_839.jpg, 0, 1, 0, 30.19022
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_35_942.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_35_942.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_35_942.jpg, -0.1674345, 1, 0, 30.184
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_36_042.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_36_042.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_36_042.jpg, -0.2819619, 1, 0, 30.1784
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_36_149.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_36_149.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_36_149.jpg, 0, 1, 0, 30.1885
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_36_254.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_36_254.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_36_254.jpg, -0.0992712, 1, 0, 30.18973
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_36_356.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_36_356.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_36_356.jpg, -0.1451481, 1, 0, 30.18948
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_36_460.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_36_460.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_36_460.jpg, 0, 1, 0, 30.18988
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_36_564.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_36_564.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_36_564.jpg, 0, 1, 0, 30.19028
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_36_664.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_36_664.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_36_664.jpg, 0, 1, 0, 30.19034
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_36_768.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_36_768.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_36_768.jpg, -0.2303703, 1, 0, 30.17717
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_36_873.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_36_873.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_36_873.jpg, -0.1276041, 1, 0, 30.19047
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_36_974.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_36_974.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_36_974.jpg, 0, 1, 0, 30.18956
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_37_076.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_37_076.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_37_076.jpg, -0.1470249, 1, 0, 30.18678
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_37_175.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_37_175.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_37_175.jpg, -0.08495131, 1, 0, 30.19083
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_37_277.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_37_277.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_37_277.jpg, 0, 1, 0, 30.18999
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_37_380.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_37_380.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_37_380.jpg, -0.188397, 1, 0, 30.18206
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_37_481.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_37_481.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_37_481.jpg, 0, 1, 0, 30.18966
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_37_582.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_37_582.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_37_582.jpg, 0, 1, 0, 30.19026
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_37_682.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_37_682.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_37_682.jpg, -0.1706967, 1, 0, 30.18322
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_37_784.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_37_784.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_37_784.jpg, -0.06483571, 1, 0, 30.19086
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_37_885.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_37_885.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_37_885.jpg, -0.0842832, 1, 0, 30.18989
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_37_991.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_37_991.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_37_991.jpg, -0.08567549, 1, 0, 30.1908
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_38_096.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_38_096.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_38_096.jpg, 0, 1, 0, 30.18993
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_38_201.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_38_201.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_38_201.jpg, 0, 1, 0, 30.18957
C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\center_2024_04_14_10_57_38_303.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\left_2024_04_14_10_57_38_303.jpg, C:\Users\Νικόλας\Downloads\simulator-windows-64\IMG\right_2024_04_14_10_57_38_303.jpg, 0, 1, 0, 30.19032
